gene	chr	strand	is_gxe	is_bg	n_small_indel	n_large_indel	n_SNP	n_sv_total	has_any_sv
Zm00001eb246990	chr5	-	False	True	7	2	21	30	True
Zm00001eb247430	chr5	+	False	True	6	0	13	19	True
Zm00001eb247440	chr5	-	False	True	7	0	42	49	True
Zm00001eb247510	chr5	+	False	True	0	0	1	1	True
Zm00001eb247610	chr5	+	False	True	0	0	0	0	False
Zm00001eb247630	chr5	-	False	True	1	0	0	1	True
Zm00001eb247690	chr5	+	False	True	0	1	13	14	True
Zm00001eb247760	chr5	+	False	True	2	0	5	7	True
Zm00001eb248150	chr5	+	False	True	0	0	1	1	True
Zm00001eb248170	chr5	+	False	True	2	0	7	9	True
Zm00001eb248200	chr5	-	False	True	3	1	19	23	True
Zm00001eb248240	chr5	+	False	True	1	0	3	4	True
Zm00001eb248280	chr5	-	False	True	2	1	0	3	True
Zm00001eb248290	chr5	-	False	True	12	2	47	61	True
Zm00001eb248340	chr5	-	False	True	1	1	22	24	True
Zm00001eb248350	chr5	-	False	True	1	1	5	7	True
Zm00001eb248360	chr5	-	False	True	0	1	13	14	True
Zm00001eb248440	chr5	+	False	True	8	2	42	52	True
Zm00001eb248450	chr5	+	False	True	10	1	22	33	True
Zm00001eb248460	chr5	-	False	True	5	1	18	24	True
Zm00001eb248510	chr5	-	False	True	1	0	9	10	True
Zm00001eb248520	chr5	-	False	True	1	1	4	6	True
Zm00001eb248540	chr5	+	False	True	7	0	10	17	True
Zm00001eb248580	chr5	+	False	True	0	0	0	0	False
Zm00001eb248620	chr5	-	False	True	0	1	3	4	True
Zm00001eb248630	chr5	-	False	True	11	0	20	31	True
Zm00001eb248670	chr5	+	False	True	0	0	0	0	False
Zm00001eb248700	chr5	+	False	True	0	0	0	0	False
Zm00001eb248750	chr5	-	False	True	8	1	25	34	True
Zm00001eb248920	chr5	+	False	True	2	0	4	6	True
Zm00001eb248950	chr5	+	False	True	7	0	19	26	True
Zm00001eb248960	chr5	-	False	True	4	1	12	17	True
Zm00001eb249040	chr5	-	False	True	2	1	8	11	True
Zm00001eb249060	chr5	-	False	True	3	1	7	11	True
Zm00001eb249090	chr5	+	False	True	24	0	57	81	True
Zm00001eb249100	chr5	-	False	True	0	0	1	1	True
Zm00001eb249150	chr5	-	False	True	3	0	22	25	True
Zm00001eb249160	chr5	-	False	True	5	1	45	51	True
Zm00001eb249220	chr5	+	False	True	0	0	0	0	False
Zm00001eb249230	chr5	+	False	True	3	0	11	14	True
Zm00001eb249240	chr5	+	False	True	0	0	8	8	True
Zm00001eb249250	chr5	+	False	True	1	3	10	14	True
Zm00001eb249260	chr5	+	False	True	10	0	30	40	True
Zm00001eb249290	chr5	-	False	True	3	2	30	35	True
Zm00001eb249330	chr5	-	False	True	7	1	42	50	True
Zm00001eb249340	chr5	+	False	True	1	0	8	9	True
Zm00001eb249380	chr5	+	False	True	0	0	2	2	True
Zm00001eb249390	chr5	-	False	True	15	2	56	73	True
Zm00001eb249430	chr5	+	False	True	3	1	11	15	True
Zm00001eb249490	chr5	-	False	True	4	0	12	16	True
Zm00001eb249550	chr5	+	False	True	4	0	26	30	True
Zm00001eb249570	chr5	-	False	True	7	2	31	40	True
Zm00001eb249680	chr5	-	False	True	4	3	11	18	True
Zm00001eb249690	chr5	-	False	True	4	0	5	9	True
Zm00001eb249700	chr5	-	False	True	6	2	17	25	True
Zm00001eb249730	chr5	+	False	True	0	0	0	0	False
Zm00001eb249840	chr5	+	False	True	1	1	3	5	True
Zm00001eb249850	chr5	-	False	True	0	1	2	3	True
Zm00001eb249900	chr5	+	False	True	1	0	4	5	True
Zm00001eb249910	chr5	-	False	True	4	0	20	24	True
Zm00001eb249940	chr5	+	False	True	6	0	13	19	True
Zm00001eb249950	chr5	-	False	True	5	1	18	24	True
Zm00001eb249970	chr5	+	False	True	8	0	16	24	True
Zm00001eb250030	chr5	-	False	True	7	1	7	15	True
Zm00001eb250050	chr5	+	False	True	7	0	8	15	True
Zm00001eb250070	chr5	+	False	True	6	0	21	27	True
Zm00001eb250080	chr5	-	False	True	1	0	4	5	True
Zm00001eb250100	chr5	+	False	True	2	0	21	23	True
Zm00001eb250110	chr5	-	False	True	6	1	15	22	True
Zm00001eb250140	chr5	+	False	True	0	0	0	0	False
Zm00001eb250180	chr5	+	False	True	8	0	11	19	True
Zm00001eb250210	chr5	+	False	True	9	0	13	22	True
Zm00001eb250240	chr5	+	False	True	2	0	3	5	True
Zm00001eb250300	chr5	-	False	True	0	0	1	1	True
Zm00001eb250390	chr5	-	False	True	13	0	19	32	True
Zm00001eb250400	chr5	+	False	True	10	0	9	19	True
Zm00001eb250480	chr5	+	False	True	0	0	3	3	True
Zm00001eb250580	chr5	+	False	True	0	0	2	2	True
Zm00001eb250590	chr5	+	False	True	4	1	11	16	True
Zm00001eb250600	chr5	+	False	True	6	0	11	17	True
Zm00001eb250610	chr5	+	False	True	1	0	4	5	True
Zm00001eb250640	chr5	+	False	True	0	0	0	0	False
Zm00001eb250670	chr5	-	False	True	1	1	3	5	True
Zm00001eb250770	chr5	+	False	True	0	0	0	0	False
Zm00001eb250780	chr5	+	False	True	10	1	18	29	True
Zm00001eb250800	chr5	-	False	True	2	0	5	7	True
Zm00001eb250910	chr5	+	False	True	2	2	24	28	True
Zm00001eb250940	chr5	-	False	True	2	0	2	4	True
Zm00001eb250950	chr5	-	False	True	6	0	19	25	True
Zm00001eb250970	chr5	-	False	True	8	1	13	22	True
Zm00001eb251010	chr5	-	False	True	8	0	5	13	True
Zm00001eb251030	chr5	+	False	True	1	2	5	8	True
Zm00001eb251040	chr5	+	False	True	2	0	4	6	True
Zm00001eb251050	chr5	-	False	True	4	2	13	19	True
Zm00001eb251060	chr5	+	False	True	7	1	23	31	True
Zm00001eb251580	chr5	+	False	True	5	0	38	43	True
Zm00001eb251670	chr5	+	False	True	10	0	27	37	True
Zm00001eb251680	chr5	-	False	True	3	2	13	18	True
Zm00001eb251700	chr5	+	False	True	0	0	0	0	False
Zm00001eb251860	chr5	+	False	True	1	0	8	9	True
Zm00001eb251880	chr5	+	False	True	2	1	11	14	True
Zm00001eb251900	chr5	+	False	True	11	1	28	40	True
Zm00001eb251910	chr5	-	False	True	1	1	5	7	True
Zm00001eb251920	chr5	-	False	True	13	0	29	42	True
Zm00001eb251930	chr5	-	False	True	12	0	35	47	True
Zm00001eb251950	chr5	+	False	True	3	1	6	10	True
Zm00001eb251980	chr5	+	False	True	5	0	27	32	True
Zm00001eb251990	chr5	-	False	True	9	0	20	29	True
Zm00001eb252000	chr5	+	False	True	4	2	25	31	True
Zm00001eb252010	chr5	-	False	True	6	1	18	25	True
Zm00001eb252020	chr5	+	False	True	2	1	18	21	True
Zm00001eb252030	chr5	-	False	True	6	2	14	22	True
Zm00001eb252040	chr5	-	False	True	6	0	24	30	True
Zm00001eb252050	chr5	+	False	True	2	1	7	10	True
Zm00001eb252060	chr5	+	False	True	5	0	9	14	True
Zm00001eb252090	chr5	+	False	True	19	1	27	47	True
Zm00001eb252100	chr5	-	False	True	2	0	5	7	True
Zm00001eb252120	chr5	-	False	True	1	0	1	2	True
Zm00001eb252160	chr5	+	False	True	7	0	11	18	True
Zm00001eb252250	chr5	+	False	True	4	0	16	20	True
Zm00001eb252260	chr5	-	False	True	6	1	23	30	True
Zm00001eb252310	chr5	+	False	True	16	1	53	70	True
Zm00001eb252330	chr5	-	False	True	0	0	0	0	False
Zm00001eb252400	chr5	+	False	True	5	0	6	11	True
Zm00001eb252410	chr5	+	False	True	2	0	15	17	True
Zm00001eb252420	chr5	-	False	True	1	1	8	10	True
Zm00001eb252430	chr5	-	False	True	1	0	7	8	True
Zm00001eb252440	chr5	+	False	True	0	0	3	3	True
Zm00001eb252460	chr5	+	False	True	6	1	22	29	True
Zm00001eb252490	chr5	-	False	True	8	0	25	33	True
Zm00001eb252510	chr5	-	False	True	1	0	1	2	True
Zm00001eb252570	chr5	-	False	True	4	2	15	21	True
Zm00001eb252620	chr5	+	False	True	5	1	8	14	True
Zm00001eb252640	chr5	-	False	True	0	1	2	3	True
Zm00001eb252650	chr5	+	False	True	0	0	4	4	True
Zm00001eb252660	chr5	+	False	True	0	0	5	5	True
Zm00001eb252680	chr5	+	False	True	12	0	31	43	True
Zm00001eb252690	chr5	+	False	True	7	0	51	58	True
Zm00001eb252720	chr5	-	True	False	2	0	13	15	True
Zm00001eb252760	chr5	+	False	True	4	1	19	24	True
Zm00001eb252770	chr5	+	False	True	5	1	10	16	True
Zm00001eb252780	chr5	+	False	True	1	1	8	10	True
Zm00001eb252790	chr5	-	False	True	1	1	1	3	True
Zm00001eb252800	chr5	-	False	True	10	0	9	19	True
Zm00001eb252830	chr5	-	False	True	1	0	5	6	True
Zm00001eb252860	chr5	-	False	True	0	0	2	2	True
Zm00001eb252870	chr5	+	False	True	3	1	25	29	True
Zm00001eb252880	chr5	+	False	True	13	0	22	35	True
Zm00001eb252890	chr5	+	False	True	13	0	26	39	True
Zm00001eb252930	chr5	+	False	True	1	0	5	6	True
Zm00001eb252940	chr5	+	False	True	7	1	20	28	True
Zm00001eb253050	chr5	-	False	True	4	1	3	8	True
Zm00001eb253070	chr5	-	False	True	2	0	6	8	True
Zm00001eb253080	chr5	-	False	True	1	0	10	11	True
Zm00001eb253090	chr5	+	False	True	3	0	7	10	True
Zm00001eb253110	chr5	+	False	True	16	0	18	34	True
Zm00001eb253120	chr5	-	False	True	3	1	9	13	True
Zm00001eb253130	chr5	+	False	True	5	0	7	12	True
Zm00001eb253140	chr5	-	False	True	0	1	27	28	True
Zm00001eb253150	chr5	+	False	True	4	0	5	9	True
Zm00001eb253180	chr5	+	False	True	2	0	10	12	True
Zm00001eb253190	chr5	+	False	True	12	1	28	41	True
Zm00001eb253200	chr5	-	False	True	9	3	33	45	True
Zm00001eb253220	chr5	-	False	True	6	1	13	20	True
Zm00001eb253230	chr5	+	False	True	6	2	21	29	True
Zm00001eb253280	chr5	-	False	True	5	0	35	40	True
Zm00001eb253320	chr5	+	False	True	7	0	26	33	True
Zm00001eb253350	chr5	-	False	True	6	0	12	18	True
Zm00001eb253380	chr5	+	False	True	6	2	20	28	True
Zm00001eb253390	chr5	-	True	False	5	0	10	15	True
Zm00001eb253470	chr5	+	False	True	6	0	20	26	True
Zm00001eb253500	chr5	+	False	True	0	0	3	3	True
Zm00001eb253560	chr5	+	False	True	1	2	13	16	True
Zm00001eb253580	chr5	+	False	True	11	1	18	30	True
Zm00001eb253620	chr5	-	False	True	0	1	4	5	True
Zm00001eb253650	chr5	-	False	True	1	0	5	6	True
Zm00001eb253690	chr5	-	False	True	1	1	16	18	True
Zm00001eb253700	chr5	-	False	True	3	0	22	25	True
Zm00001eb253740	chr5	+	False	True	4	0	14	18	True
Zm00001eb253760	chr5	+	False	True	0	0	2	2	True
Zm00001eb253790	chr5	-	False	True	3	2	8	13	True
Zm00001eb253810	chr5	+	False	True	2	0	5	7	True
Zm00001eb253820	chr5	-	False	True	7	0	20	27	True
Zm00001eb253830	chr5	+	False	True	0	0	0	0	False
Zm00001eb253840	chr5	-	False	True	0	0	1	1	True
Zm00001eb253850	chr5	+	False	True	0	0	0	0	False
Zm00001eb253860	chr5	+	False	True	6	0	10	16	True
Zm00001eb253890	chr5	-	False	True	5	0	18	23	True
Zm00001eb253900	chr5	+	False	True	5	0	36	41	True
Zm00001eb253970	chr5	+	False	True	3	0	11	14	True
Zm00001eb255830	chr5	+	False	True	0	0	0	0	False
Zm00001eb255850	chr5	-	False	True	3	0	49	52	True
Zm00001eb255880	chr5	-	False	True	3	0	10	13	True
Zm00001eb256180	chr5	+	False	True	0	0	0	0	False
Zm00001eb256240	chr5	+	False	True	16	0	19	35	True
Zm00001eb256260	chr5	-	False	True	14	1	15	30	True
Zm00001eb256270	chr5	-	False	True	8	0	33	41	True
Zm00001eb256280	chr5	+	False	True	5	0	21	26	True
Zm00001eb256290	chr5	-	False	True	1	0	12	13	True
Zm00001eb256350	chr5	-	False	True	3	0	17	20	True
Zm00001eb256430	chr5	+	False	True	1	2	10	13	True
Zm00001eb256480	chr5	+	False	True	2	0	19	21	True
Zm00001eb256490	chr5	-	False	True	0	2	12	14	True
Zm00001eb256520	chr5	+	False	True	13	2	27	42	True
Zm00001eb256540	chr5	+	False	True	4	0	13	17	True
Zm00001eb256550	chr5	-	False	True	2	2	14	18	True
Zm00001eb256560	chr5	-	False	True	10	0	28	38	True
Zm00001eb256570	chr5	-	False	True	4	2	33	39	True
Zm00001eb256600	chr5	-	False	True	8	0	16	24	True
Zm00001eb256650	chr5	-	False	True	6	0	25	31	True
Zm00001eb256690	chr5	+	False	True	6	0	44	50	True
Zm00001eb256700	chr5	-	False	True	5	1	32	38	True
Zm00001eb256840	chr5	+	False	True	1	0	1	2	True
Zm00001eb256880	chr5	+	False	True	0	0	0	0	False
Zm00001eb256890	chr5	+	False	True	0	0	2	2	True
Zm00001eb256950	chr5	+	False	True	6	0	7	13	True
Zm00001eb256970	chr5	-	False	True	4	0	34	38	True
Zm00001eb257000	chr5	+	False	True	8	0	28	36	True
Zm00001eb257050	chr5	+	False	True	6	1	15	22	True
Zm00001eb257060	chr5	-	False	True	6	0	11	17	True
Zm00001eb257110	chr5	+	False	True	9	0	32	41	True
Zm00001eb257120	chr5	-	False	True	8	1	26	35	True
Zm00001eb257130	chr5	+	False	True	1	0	13	14	True
Zm00001eb257170	chr5	-	False	True	3	0	12	15	True
Zm00001eb257200	chr5	-	False	True	9	0	31	40	True
Zm00001eb257250	chr5	+	False	True	5	0	27	32	True
Zm00001eb257270	chr5	+	False	True	1	0	3	4	True
Zm00001eb257310	chr5	+	False	True	5	0	17	22	True
Zm00001eb257330	chr5	+	True	False	7	0	51	58	True
Zm00001eb257360	chr5	+	False	True	10	1	67	78	True
Zm00001eb257380	chr5	-	False	True	15	1	45	61	True
Zm00001eb257390	chr5	+	False	True	0	1	0	1	True
Zm00001eb257400	chr5	+	False	True	12	0	8	20	True
Zm00001eb257410	chr5	-	False	True	4	0	18	22	True
Zm00001eb257420	chr5	-	False	True	7	1	9	17	True
Zm00001eb257430	chr5	-	False	True	4	2	9	15	True
Zm00001eb257440	chr5	-	False	True	13	2	41	56	True
Zm00001eb257480	chr5	+	False	True	0	0	1	1	True
Zm00001eb257500	chr5	-	False	True	11	1	25	37	True
Zm00001eb257510	chr5	+	False	True	0	0	0	0	False
Zm00001eb257570	chr5	-	False	True	2	0	26	28	True
Zm00001eb257580	chr5	+	False	True	5	1	20	26	True
Zm00001eb257610	chr5	-	False	True	6	0	25	31	True
Zm00001eb257630	chr5	+	False	True	6	0	15	21	True
Zm00001eb257640	chr5	-	False	True	10	2	12	24	True
Zm00001eb257650	chr5	-	False	True	8	1	23	32	True
Zm00001eb257660	chr5	-	True	False	13	1	23	37	True
Zm00001eb257680	chr5	-	False	True	13	0	16	29	True
Zm00001eb257720	chr5	-	False	True	10	2	50	62	True
Zm00001eb257750	chr5	+	False	True	3	0	8	11	True
Zm00001eb257760	chr5	-	False	True	3	0	13	16	True
Zm00001eb257770	chr5	-	False	True	7	0	15	22	True
Zm00001eb257810	chr5	+	False	True	2	0	20	22	True
Zm00001eb257820	chr5	-	False	True	0	0	2	2	True
Zm00001eb257850	chr5	+	False	True	0	0	0	0	False
Zm00001eb257860	chr5	-	False	True	0	0	0	0	False
Zm00001eb257880	chr5	-	False	True	1	1	0	2	True
Zm00001eb257890	chr5	-	False	True	8	3	29	40	True
Zm00001eb257910	chr5	+	False	True	0	0	15	15	True
Zm00001eb257920	chr5	+	False	True	1	0	8	9	True
Zm00001eb257930	chr5	-	False	True	2	2	2	6	True
Zm00001eb257940	chr5	-	False	True	1	0	3	4	True
Zm00001eb257960	chr5	-	False	True	3	1	8	12	True
Zm00001eb257970	chr5	+	False	True	4	0	17	21	True
Zm00001eb258050	chr5	+	False	True	6	1	16	23	True
Zm00001eb258070	chr5	+	False	True	10	1	8	19	True
Zm00001eb258090	chr5	+	False	True	1	0	8	9	True
Zm00001eb258100	chr5	+	False	True	1	0	4	5	True
Zm00001eb258110	chr5	-	False	True	0	0	1	1	True
Zm00001eb258130	chr5	+	False	True	0	0	2	2	True
Zm00001eb258150	chr5	+	False	True	5	0	11	16	True
Zm00001eb258170	chr5	-	False	True	13	0	45	58	True
Zm00001eb258180	chr5	+	False	True	1	0	0	1	True
Zm00001eb258190	chr5	-	False	True	9	0	10	19	True
Zm00001eb258200	chr5	-	False	True	0	0	7	7	True
Zm00001eb258210	chr5	-	False	True	4	0	11	15	True
Zm00001eb258220	chr5	+	False	True	4	1	10	15	True
Zm00001eb258230	chr5	+	False	True	2	1	30	33	True
Zm00001eb258240	chr5	-	False	True	3	0	9	12	True
Zm00001eb258260	chr5	+	False	True	11	2	55	68	True
Zm00001eb258270	chr5	-	False	True	2	0	0	2	True
Zm00001eb258280	chr5	-	False	True	4	0	6	10	True
Zm00001eb258290	chr5	+	False	True	6	1	10	17	True
Zm00001eb258330	chr5	-	False	True	7	0	35	42	True
Zm00001eb258440	chr5	-	False	True	6	0	34	40	True
Zm00001eb258450	chr5	-	False	True	5	3	30	38	True
Zm00001eb258460	chr5	-	False	True	11	0	18	29	True
Zm00001eb258480	chr5	+	False	True	0	0	0	0	False
Zm00001eb258520	chr5	-	False	True	3	0	1	4	True
Zm00001eb258570	chr5	+	False	True	3	0	26	29	True
Zm00001eb258590	chr5	+	False	True	4	1	8	13	True
Zm00001eb258600	chr5	+	True	False	10	2	25	37	True
Zm00001eb258660	chr5	-	False	True	9	0	9	18	True
Zm00001eb258670	chr5	-	False	True	3	1	12	16	True
Zm00001eb258680	chr5	-	False	True	2	1	2	5	True
Zm00001eb258710	chr5	+	True	False	3	0	9	12	True
Zm00001eb258730	chr5	+	False	True	7	2	26	35	True
Zm00001eb258740	chr5	+	False	True	5	1	28	34	True
Zm00001eb258750	chr5	+	False	True	9	0	80	89	True
Zm00001eb258770	chr5	+	False	True	3	1	16	20	True
Zm00001eb258780	chr5	-	False	True	2	0	21	23	True
Zm00001eb258790	chr5	+	False	True	3	0	21	24	True
Zm00001eb258800	chr5	-	False	True	5	1	14	20	True
Zm00001eb258850	chr5	+	False	True	6	2	17	25	True
Zm00001eb258870	chr5	+	False	True	10	1	31	42	True
Zm00001eb258880	chr5	+	False	True	16	0	62	78	True
Zm00001eb258940	chr5	+	False	True	0	0	1	1	True
Zm00001eb258950	chr5	-	False	True	3	1	4	8	True
Zm00001eb258960	chr5	-	False	True	5	1	9	15	True
Zm00001eb258970	chr5	-	False	True	0	0	0	0	False
Zm00001eb258980	chr5	+	False	True	0	0	0	0	False
Zm00001eb258990	chr5	+	False	True	6	0	24	30	True
Zm00001eb259000	chr5	+	False	True	12	0	20	32	True
Zm00001eb259050	chr5	+	False	True	0	0	0	0	False
Zm00001eb259080	chr5	-	False	True	5	1	16	22	True
Zm00001eb259110	chr5	-	False	True	1	0	6	7	True
Zm00001eb259130	chr5	-	False	True	6	0	13	19	True
Zm00001eb259140	chr5	-	False	True	1	0	13	14	True
Zm00001eb259150	chr5	-	False	True	3	0	4	7	True
Zm00001eb259160	chr5	+	False	True	3	0	4	7	True
Zm00001eb259470	chr5	+	False	True	7	0	10	17	True
Zm00001eb259550	chr5	-	False	True	2	0	5	7	True
Zm00001eb259570	chr5	-	False	True	4	0	23	27	True
Zm00001eb259580	chr5	+	False	True	4	1	8	13	True
Zm00001eb259590	chr5	+	False	True	1	0	5	6	True
Zm00001eb259600	chr5	+	False	True	2	0	4	6	True
Zm00001eb259610	chr5	+	False	True	0	0	2	2	True
Zm00001eb259620	chr5	+	False	True	0	0	0	0	False
Zm00001eb259650	chr5	+	False	True	6	1	5	12	True
Zm00001eb259680	chr5	+	False	True	0	0	1	1	True
Zm00001eb259840	chr6	-	False	True	1	1	12	14	True
Zm00001eb259870	chr6	-	False	True	2	0	2	4	True
Zm00001eb259890	chr6	-	False	True	1	2	10	13	True
Zm00001eb259900	chr6	-	False	True	4	1	10	15	True
Zm00001eb259960	chr6	-	False	True	8	1	9	18	True
Zm00001eb260230	chr6	-	False	True	0	0	0	0	False
Zm00001eb260270	chr6	+	False	True	4	0	13	17	True
Zm00001eb260370	chr6	+	False	True	0	1	1	2	True
Zm00001eb260390	chr6	+	False	True	8	2	47	57	True
Zm00001eb260410	chr6	-	False	True	3	1	3	7	True
Zm00001eb260450	chr6	-	False	True	8	2	16	26	True
Zm00001eb260460	chr6	-	False	True	7	0	13	20	True
Zm00001eb260470	chr6	+	False	True	5	0	5	10	True
Zm00001eb260480	chr6	-	False	True	0	1	2	3	True
Zm00001eb260510	chr6	-	False	True	1	1	4	6	True
Zm00001eb260560	chr6	-	False	True	7	1	18	26	True
Zm00001eb260570	chr6	-	False	True	6	0	21	27	True
Zm00001eb260580	chr6	+	False	True	7	0	22	29	True
Zm00001eb260590	chr6	+	False	True	14	0	17	31	True
Zm00001eb260600	chr6	-	False	True	0	0	0	0	False
Zm00001eb260710	chr6	+	False	True	1	1	3	5	True
Zm00001eb260720	chr6	-	False	True	3	2	10	15	True
Zm00001eb260730	chr6	+	False	True	2	0	10	12	True
Zm00001eb260770	chr6	+	False	True	2	1	7	10	True
Zm00001eb260790	chr6	+	False	True	9	1	14	24	True
Zm00001eb260800	chr6	-	False	True	16	1	18	35	True
Zm00001eb260810	chr6	+	False	True	11	0	49	60	True
Zm00001eb260820	chr6	-	False	True	9	2	17	28	True
Zm00001eb260870	chr6	-	False	True	0	0	0	0	False
Zm00001eb260990	chr6	-	False	True	7	3	33	43	True
Zm00001eb261130	chr6	-	False	True	1	1	24	26	True
Zm00001eb261140	chr6	-	False	True	1	1	10	12	True
Zm00001eb261260	chr6	-	False	True	1	0	0	1	True
Zm00001eb261270	chr6	-	False	True	2	0	0	2	True
Zm00001eb261300	chr6	-	False	True	6	2	18	26	True
Zm00001eb261500	chr6	+	False	True	3	0	13	16	True
Zm00001eb261510	chr6	+	False	True	1	0	1	2	True
Zm00001eb261520	chr6	-	False	True	1	0	6	7	True
Zm00001eb261530	chr6	+	False	True	3	1	8	12	True
Zm00001eb261540	chr6	-	False	True	0	0	3	3	True
Zm00001eb261550	chr6	+	False	True	0	0	1	1	True
Zm00001eb261560	chr6	-	False	True	8	2	15	25	True
Zm00001eb261660	chr6	-	False	True	2	2	4	8	True
Zm00001eb261670	chr6	-	False	True	5	1	11	17	True
Zm00001eb261680	chr6	+	False	True	8	1	13	22	True
Zm00001eb261690	chr6	-	False	True	7	0	9	16	True
Zm00001eb261700	chr6	-	False	True	1	0	7	8	True
Zm00001eb261760	chr6	-	False	True	15	0	11	26	True
Zm00001eb261810	chr6	+	False	True	0	0	0	0	False
Zm00001eb261820	chr6	-	False	True	10	0	33	43	True
Zm00001eb261830	chr6	-	False	True	1	0	1	2	True
Zm00001eb261840	chr6	-	False	True	1	2	11	14	True
Zm00001eb261870	chr6	+	False	True	1	0	4	5	True
Zm00001eb261880	chr6	-	False	True	5	0	6	11	True
Zm00001eb261890	chr6	-	False	True	3	0	10	13	True
Zm00001eb261910	chr6	+	False	True	3	0	19	22	True
Zm00001eb263980	chr6	-	False	True	3	0	4	7	True
Zm00001eb264110	chr6	-	False	True	3	0	16	19	True
Zm00001eb264160	chr6	+	False	True	1	1	4	6	True
Zm00001eb264210	chr6	+	False	True	3	0	2	5	True
Zm00001eb264300	chr6	+	False	True	2	0	0	2	True
Zm00001eb264360	chr6	-	False	True	5	0	30	35	True
Zm00001eb264400	chr6	-	False	True	2	1	4	7	True
Zm00001eb264480	chr6	+	False	True	7	0	21	28	True
Zm00001eb264590	chr6	-	False	True	8	1	12	21	True
Zm00001eb264620	chr6	+	False	True	0	0	0	0	False
Zm00001eb264760	chr6	+	False	True	0	0	1	1	True
Zm00001eb264780	chr6	-	False	True	3	0	12	15	True
Zm00001eb264880	chr6	-	True	False	4	0	3	7	True
Zm00001eb264930	chr6	-	False	True	3	0	10	13	True
Zm00001eb264940	chr6	+	False	True	3	0	14	17	True
Zm00001eb264980	chr6	-	False	True	1	0	5	6	True
Zm00001eb265040	chr6	-	False	True	4	0	7	11	True
Zm00001eb265080	chr6	-	False	True	1	1	15	17	True
Zm00001eb265240	chr6	+	False	True	6	1	19	26	True
Zm00001eb265250	chr6	+	False	True	2	0	3	5	True
Zm00001eb265260	chr6	-	False	True	0	0	0	0	False
Zm00001eb265270	chr6	+	False	True	1	1	0	2	True
Zm00001eb265420	chr6	+	False	True	0	0	0	0	False
Zm00001eb265430	chr6	-	False	True	0	0	1	1	True
Zm00001eb265440	chr6	-	False	True	1	1	5	7	True
Zm00001eb265500	chr6	+	False	True	4	0	6	10	True
Zm00001eb265510	chr6	-	False	True	5	1	13	19	True
Zm00001eb265610	chr6	+	False	True	4	1	5	10	True
Zm00001eb265630	chr6	-	False	True	2	0	13	15	True
Zm00001eb265640	chr6	+	False	True	2	0	12	14	True
Zm00001eb265650	chr6	-	False	True	0	0	3	3	True
Zm00001eb265670	chr6	-	False	True	0	0	0	0	False
Zm00001eb265810	chr6	-	False	True	3	0	9	12	True
Zm00001eb265820	chr6	+	False	True	2	0	9	11	True
Zm00001eb265830	chr6	+	False	True	3	0	7	10	True
Zm00001eb265980	chr6	-	False	True	6	1	27	34	True
Zm00001eb266020	chr6	-	False	True	4	1	6	11	True
Zm00001eb266050	chr6	-	False	True	3	1	33	37	True
Zm00001eb266060	chr6	-	False	True	8	3	19	30	True
Zm00001eb266160	chr6	-	False	True	11	0	35	46	True
Zm00001eb266190	chr6	+	False	True	0	1	15	16	True
Zm00001eb266250	chr6	-	False	True	4	0	25	29	True
Zm00001eb266260	chr6	+	False	True	0	0	4	4	True
Zm00001eb266300	chr6	+	False	True	5	0	10	15	True
Zm00001eb266320	chr6	+	False	True	6	0	33	39	True
Zm00001eb266340	chr6	-	False	True	9	1	19	29	True
Zm00001eb266360	chr6	-	False	True	3	0	8	11	True
Zm00001eb266400	chr6	+	False	True	3	0	11	14	True
Zm00001eb266600	chr6	-	False	True	11	2	22	35	True
Zm00001eb266620	chr6	-	False	True	1	0	3	4	True
Zm00001eb266690	chr6	+	False	True	16	2	25	43	True
Zm00001eb266720	chr6	+	False	True	6	2	32	40	True
Zm00001eb266750	chr6	+	False	True	6	0	22	28	True
Zm00001eb266800	chr6	+	False	True	7	0	12	19	True
Zm00001eb266810	chr6	-	False	True	6	2	40	48	True
Zm00001eb266820	chr6	-	True	False	0	0	0	0	False
Zm00001eb266840	chr6	-	False	True	0	0	0	0	False
Zm00001eb266860	chr6	-	False	True	0	0	1	1	True
Zm00001eb266910	chr6	+	False	True	0	0	3	3	True
Zm00001eb266980	chr6	+	False	True	6	0	10	16	True
Zm00001eb267070	chr6	-	False	True	5	1	12	18	True
Zm00001eb267090	chr6	-	False	True	3	0	15	18	True
Zm00001eb267100	chr6	-	False	True	3	0	17	20	True
Zm00001eb267120	chr6	+	False	True	0	0	1	1	True
Zm00001eb267200	chr6	+	False	True	5	0	4	9	True
Zm00001eb267550	chr6	-	False	True	4	1	11	16	True
Zm00001eb267560	chr6	+	False	True	4	0	8	12	True
Zm00001eb267580	chr6	-	False	True	3	0	0	3	True
Zm00001eb267590	chr6	-	False	True	0	0	0	0	False
Zm00001eb267680	chr6	-	False	True	0	0	1	1	True
Zm00001eb267700	chr6	+	False	True	2	0	0	2	True
Zm00001eb267710	chr6	+	False	True	0	2	2	4	True
Zm00001eb267720	chr6	-	False	True	6	0	9	15	True
Zm00001eb267770	chr6	+	False	True	4	0	31	35	True
Zm00001eb267970	chr6	-	False	True	1	0	0	1	True
Zm00001eb268000	chr6	-	False	True	0	1	0	1	True
Zm00001eb268050	chr6	+	False	True	0	0	0	0	False
Zm00001eb268250	chr6	+	False	True	0	0	0	0	False
